"","X","V1","s","a","b","z","o","w","p","m","n","DenExp","DenExp2","DenExp3","DenExp4","logLik","AIC"
"910",910,1,1817,0.8,1.1,0.7,1.2,0.1,0.8,0.1,0.6,0.2,0.1,0.3,0.2,-14991.3781658392,30026.7563316784
"911",911,1,1818,0.9,1.1,0.7,1.2,0.1,0.8,0.1,0.6,0.2,0.1,0.3,0.2,-14991.5327495334,30027.0654990668
"912",912,1,1819,0.8,1.2,0.7,1.2,0.1,0.8,0.1,0.6,0.2,0.1,0.3,0.2,-14990.8958581449,30025.7917162898
"913",913,1,182,0.9,1.1,0.7,1.1,0.1,1,0,1,0.3,0.3,0.2,0.2,-14991.4840181132,30026.9680362264
"914",914,1,1820,0.9,1.2,0.7,1.2,0.1,0.8,0.1,0.6,0.2,0.1,0.3,0.2,-14989.8065891926,30023.6131783852
"915",915,1,1821,0.8,1.1,0.7,1.2,0.1,0.8,0.1,0.6,0.3,0.1,0.3,0.2,-14987.3053829453,30018.6107658905
"916",916,1,1822,0.9,1.1,0.7,1.2,0.1,0.8,0.1,0.6,0.3,0.1,0.3,0.2,-14986.7731798761,30017.5463597523
"917",917,1,1823,0.8,1.2,0.7,1.2,0.1,0.8,0.1,0.6,0.3,0.1,0.3,0.2,-14988.6692804411,30021.3385608822
"918",918,1,1824,0.9,1.2,0.7,1.2,0.1,0.8,0.1,0.6,0.3,0.1,0.3,0.2,-14987.946392335,30019.8927846699
"919",919,1,1825,0.8,1.1,0.5,1.1,0.1,0.8,0.1,0.6,0.2,0.3,0.3,0.2,-14986.977080051,30017.9541601019
"920",920,1,1826,0.9,1.1,0.5,1.1,0.1,0.8,0.1,0.6,0.2,0.3,0.3,0.2,-14986.5718097323,30017.1436194645
"921",921,1,1827,0.8,1.2,0.5,1.1,0.1,0.8,0.1,0.6,0.2,0.3,0.3,0.2,-14986.9431310576,30017.8862621151
"922",922,1,1828,0.9,1.2,0.5,1.1,0.1,0.8,0.1,0.6,0.2,0.3,0.3,0.2,-14985.3485645903,30014.6971291806
"923",923,1,1829,0.8,1.1,0.5,1.1,0.1,0.8,0.1,0.6,0.3,0.3,0.3,0.2,-14982.8778853155,30009.755770631
"924",924,1,183,0.8,1.2,0.7,1.1,0.1,1,0,1,0.3,0.3,0.2,0.2,-14993.0432204889,30030.0864409777
"925",925,1,1830,0.9,1.1,0.5,1.1,0.1,0.8,0.1,0.6,0.3,0.3,0.3,0.2,-14981.1684758264,30006.3369516528
"926",926,1,1831,0.8,1.2,0.5,1.1,0.1,0.8,0.1,0.6,0.3,0.3,0.3,0.2,-14984.7777225051,30013.5554450102
"927",927,1,1832,0.9,1.2,0.5,1.1,0.1,0.8,0.1,0.6,0.3,0.3,0.3,0.2,-14982.04796289,30008.09592578
"928",928,1,1833,0.8,1.1,0.5,1.2,0.1,0.8,0.1,0.6,0.2,0.3,0.3,0.2,-14986.5220319586,30017.0440639172
"929",929,1,1834,0.9,1.1,0.5,1.2,0.1,0.8,0.1,0.6,0.2,0.3,0.3,0.2,-14985.9737367731,30015.9474735462
"930",930,1,1835,0.8,1.2,0.5,1.2,0.1,0.8,0.1,0.6,0.2,0.3,0.3,0.2,-14986.2722286165,30016.544457233
"931",931,1,1836,0.9,1.2,0.5,1.2,0.1,0.8,0.1,0.6,0.2,0.3,0.3,0.2,-14984.5275972854,30013.0551945709
"932",932,1,1837,0.8,1.1,0.5,1.2,0.1,0.8,0.1,0.6,0.3,0.3,0.3,0.2,-14982.214323052,30008.4286461039
"933",933,1,1838,0.9,1.1,0.5,1.2,0.1,0.8,0.1,0.6,0.3,0.3,0.3,0.2,-14980.8019024936,30005.6038049872
"934",934,1,1839,0.8,1.2,0.5,1.2,0.1,0.8,0.1,0.6,0.3,0.3,0.3,0.2,-14984.1020255414,30012.2040510829
"935",935,1,184,0.9,1.2,0.7,1.1,0.1,1,0,1,0.3,0.3,0.2,0.2,-14991.666362651,30027.332725302
"936",936,1,1840,0.9,1.2,0.5,1.2,0.1,0.8,0.1,0.6,0.3,0.3,0.3,0.2,-14981.9658230205,30007.931646041
"937",937,1,1841,0.8,1.1,0.7,1.1,0.1,0.8,0.1,0.6,0.2,0.3,0.3,0.2,-14992.8271214564,30029.6542429128
"938",938,1,1842,0.9,1.1,0.7,1.1,0.1,0.8,0.1,0.6,0.2,0.3,0.3,0.2,-14992.8688449976,30029.7376899952
"939",939,1,1843,0.8,1.2,0.7,1.1,0.1,0.8,0.1,0.6,0.2,0.3,0.3,0.2,-14992.4333413739,30028.8666827478
"940",940,1,1844,0.9,1.2,0.7,1.1,0.1,0.8,0.1,0.6,0.2,0.3,0.3,0.2,-14991.2487850913,30026.4975701826
"941",941,1,1845,0.8,1.1,0.7,1.1,0.1,0.8,0.1,0.6,0.3,0.3,0.3,0.2,-14988.6833213996,30021.3666427993
"942",942,1,1846,0.9,1.1,0.7,1.1,0.1,0.8,0.1,0.6,0.3,0.3,0.3,0.2,-14987.993411057,30019.9868221139
"943",943,1,1847,0.8,1.2,0.7,1.1,0.1,0.8,0.1,0.6,0.3,0.3,0.3,0.2,-14990.1224522919,30024.2449045839
"944",944,1,1848,0.9,1.2,0.7,1.1,0.1,0.8,0.1,0.6,0.3,0.3,0.3,0.2,-14988.3627410553,30020.7254821105
"945",945,1,1849,0.8,1.1,0.7,1.2,0.1,0.8,0.1,0.6,0.2,0.3,0.3,0.2,-14991.6470692983,30027.2941385966
"946",946,1,185,0.8,1.1,0.7,1.2,0.1,1,0,1,0.2,0.3,0.2,0.2,-14995.7624180284,30035.5248360567
"947",947,1,1850,0.9,1.1,0.7,1.2,0.1,0.8,0.1,0.6,0.2,0.3,0.3,0.2,-14991.8023990741,30027.6047981482
"948",948,1,1851,0.8,1.2,0.7,1.2,0.1,0.8,0.1,0.6,0.2,0.3,0.3,0.2,-14991.1072768462,30026.2145536925
"949",949,1,1852,0.9,1.2,0.7,1.2,0.1,0.8,0.1,0.6,0.2,0.3,0.3,0.2,-14990.0379071148,30024.0758142297
"950",950,1,1853,0.8,1.1,0.7,1.2,0.1,0.8,0.1,0.6,0.3,0.3,0.3,0.2,-14987.5923904164,30019.1847808328
"951",951,1,1854,0.9,1.1,0.7,1.2,0.1,0.8,0.1,0.6,0.3,0.3,0.3,0.2,-14987.0842410297,30018.1684820595
"952",952,1,1855,0.8,1.2,0.7,1.2,0.1,0.8,0.1,0.6,0.3,0.3,0.3,0.2,-14988.8740312301,30021.7480624602
"953",953,1,1856,0.9,1.2,0.7,1.2,0.1,0.8,0.1,0.6,0.3,0.3,0.3,0.2,-14987.2756509298,30018.5513018596
"954",954,1,1857,0.8,1.1,0.5,1.1,0.3,0.8,0.1,0.6,0.2,0.1,0.3,0.2,-14983.2380530556,30010.4761061112
"955",955,1,1858,0.9,1.1,0.5,1.1,0.3,0.8,0.1,0.6,0.2,0.1,0.3,0.2,-14982.4697553652,30008.9395107305
"956",956,1,1859,0.8,1.2,0.5,1.1,0.3,0.8,0.1,0.6,0.2,0.1,0.3,0.2,-14982.8905740262,30009.7811480524
"957",957,1,186,0.9,1.1,0.7,1.2,0.1,1,0,1,0.2,0.3,0.2,0.2,-14996.2269226328,30036.4538452657
"958",958,1,1860,0.9,1.2,0.5,1.1,0.3,0.8,0.1,0.6,0.2,0.1,0.3,0.2,-14980.9901677656,30005.9803355311
"959",959,1,1861,0.8,1.1,0.5,1.1,0.3,0.8,0.1,0.6,0.3,0.1,0.3,0.2,-14978.8109834099,30001.6219668199
"960",960,1,1862,0.9,1.1,0.5,1.1,0.3,0.8,0.1,0.6,0.3,0.1,0.3,0.2,-14977.291660015,29998.5833200301
"961",961,1,1863,0.8,1.2,0.5,1.1,0.3,0.8,0.1,0.6,0.3,0.1,0.3,0.2,-14980.4945871325,30004.989174265
"962",962,1,1864,0.9,1.2,0.5,1.1,0.3,0.8,0.1,0.6,0.3,0.1,0.3,0.2,-14978.0773826016,30000.1547652032
"963",963,1,1865,0.8,1.1,0.5,1.2,0.3,0.8,0.1,0.6,0.2,0.1,0.3,0.2,-14982.3178962055,30008.635792411
"964",964,1,1866,0.9,1.1,0.5,1.2,0.3,0.8,0.1,0.6,0.2,0.1,0.3,0.2,-14981.4857572486,30006.9715144971
"965",965,1,1867,0.8,1.2,0.5,1.2,0.3,0.8,0.1,0.6,0.2,0.1,0.3,0.2,-14981.8279366717,30007.6558733433
"966",966,1,1868,0.9,1.2,0.5,1.2,0.3,0.8,0.1,0.6,0.2,0.1,0.3,0.2,-14979.862777695,30003.72555539
"967",967,1,1869,0.8,1.1,0.5,1.2,0.3,0.8,0.1,0.6,0.3,0.1,0.3,0.2,-14977.9026997185,29999.805399437
"968",968,1,187,0.8,1.2,0.7,1.2,0.1,1,0,1,0.2,0.3,0.2,0.2,-14995.1343013289,30034.2686026579
"969",969,1,1870,0.9,1.1,0.5,1.2,0.3,0.8,0.1,0.6,0.3,0.1,0.3,0.2,-14976.5123547125,29997.0247094249
"970",970,1,1871,0.8,1.2,0.5,1.2,0.3,0.8,0.1,0.6,0.3,0.1,0.3,0.2,-14979.4127905767,30002.8255811534
"971",971,1,1872,0.9,1.2,0.5,1.2,0.3,0.8,0.1,0.6,0.3,0.1,0.3,0.2,-14976.9288910637,29997.8577821274
"972",972,1,1873,0.8,1.1,0.7,1.1,0.3,0.8,0.1,0.6,0.2,0.1,0.3,0.2,-14989.7403334451,30023.4806668902
"973",973,1,1874,0.9,1.1,0.7,1.1,0.3,0.8,0.1,0.6,0.2,0.1,0.3,0.2,-14989.4560811019,30022.9121622037
"974",974,1,1875,0.8,1.2,0.7,1.1,0.3,0.8,0.1,0.6,0.2,0.1,0.3,0.2,-14989.0921377113,30022.1842754226
"975",975,1,1876,0.9,1.2,0.7,1.1,0.3,0.8,0.1,0.6,0.2,0.1,0.3,0.2,-14987.7292719742,30019.4585439484
"976",976,1,1877,0.8,1.1,0.7,1.1,0.3,0.8,0.1,0.6,0.3,0.1,0.3,0.2,-14985.5387235415,30015.077447083
"977",977,1,1878,0.9,1.1,0.7,1.1,0.3,0.8,0.1,0.6,0.3,0.1,0.3,0.2,-14984.7088646906,30013.4177293811
"978",978,1,1879,0.8,1.2,0.7,1.1,0.3,0.8,0.1,0.6,0.3,0.1,0.3,0.2,-14986.7322738173,30017.4645476345
"979",979,1,188,0.9,1.2,0.7,1.2,0.1,1,0,1,0.2,0.3,0.2,0.2,-14994.3259156344,30032.6518312689
"980",980,1,1880,0.9,1.2,0.7,1.1,0.3,0.8,0.1,0.6,0.3,0.1,0.3,0.2,-14984.9421394541,30013.8842789082
"981",981,1,1881,0.8,1.1,0.7,1.2,0.3,0.8,0.1,0.6,0.2,0.1,0.3,0.2,-14988.1762271003,30020.3524542006
"982",982,1,1882,0.9,1.1,0.7,1.2,0.3,0.8,0.1,0.6,0.2,0.1,0.3,0.2,-14988.0514153242,30020.1028306483
"983",983,1,1883,0.8,1.2,0.7,1.2,0.3,0.8,0.1,0.6,0.2,0.1,0.3,0.2,-14987.4641488607,30018.9282977214
"984",984,1,1884,0.9,1.2,0.7,1.2,0.3,0.8,0.1,0.6,0.2,0.1,0.3,0.2,-14986.224062799,30016.448125598
"985",985,1,1885,0.8,1.1,0.7,1.2,0.3,0.8,0.1,0.6,0.3,0.1,0.3,0.2,-14984.1606792379,30012.3213584758
"986",986,1,1886,0.9,1.1,0.7,1.2,0.3,0.8,0.1,0.6,0.3,0.1,0.3,0.2,-14983.4787034514,30010.9574069029
"987",987,1,1887,0.8,1.2,0.7,1.2,0.3,0.8,0.1,0.6,0.3,0.1,0.3,0.2,-14985.2538320676,30014.5076641352
"988",988,1,1888,0.9,1.2,0.7,1.2,0.3,0.8,0.1,0.6,0.3,0.1,0.3,0.2,-14983.5952490149,30011.1904980297
"989",989,1,1889,0.8,1.1,0.5,1.1,0.3,0.8,0.1,0.6,0.2,0.3,0.3,0.2,-14983.7754264011,30011.5508528023
"990",990,1,189,0.8,1.1,0.7,1.2,0.1,1,0,1,0.3,0.3,0.2,0.2,-14990.8592204819,30025.7184409638
"991",991,1,1890,0.9,1.1,0.5,1.1,0.3,0.8,0.1,0.6,0.2,0.3,0.3,0.2,-14982.894103415,30009.78820683
"992",992,1,1891,0.8,1.2,0.5,1.1,0.3,0.8,0.1,0.6,0.2,0.3,0.3,0.2,-14983.4895619614,30010.9791239229
"993",993,1,1892,0.9,1.2,0.5,1.1,0.3,0.8,0.1,0.6,0.2,0.3,0.3,0.2,-14981.4936316504,30006.9872633007
"994",994,1,1893,0.8,1.1,0.5,1.1,0.3,0.8,0.1,0.6,0.3,0.3,0.3,0.2,-14979.4120987787,30002.8241975574
"995",995,1,1894,0.9,1.1,0.5,1.1,0.3,0.8,0.1,0.6,0.3,0.3,0.3,0.2,-14978.0643346132,30000.1286692264
"996",996,1,1895,0.8,1.2,0.5,1.1,0.3,0.8,0.1,0.6,0.3,0.3,0.3,0.2,-14981.1353759255,30006.2707518509
"997",997,1,1896,0.9,1.2,0.5,1.1,0.3,0.8,0.1,0.6,0.3,0.3,0.3,0.2,-14978.6945887779,30001.3891775558
"998",998,1,1897,0.8,1.1,0.5,1.2,0.3,0.8,0.1,0.6,0.2,0.3,0.3,0.2,-14983.2661750079,30010.5323500159
"999",999,1,1898,0.9,1.1,0.5,1.2,0.3,0.8,0.1,0.6,0.2,0.3,0.3,0.2,-14982.3392004937,30008.6784009875
"1000",1000,1,1899,0.8,1.2,0.5,1.2,0.3,0.8,0.1,0.6,0.2,0.3,0.3,0.2,-14982.7829018973,30009.5658037946
"1001",1001,1,19,0.8,1.2,0.7,1.1,0.1,0.8,0,1,0.2,0.1,0.2,0.2,-15001.9727051578,30047.9454103156
"1002",1002,1,190,0.9,1.1,0.7,1.2,0.1,1,0,1,0.3,0.3,0.2,0.2,-14990.772285244,30025.5445704879
"1003",1003,1,1900,0.9,1.2,0.5,1.2,0.3,0.8,0.1,0.6,0.2,0.3,0.3,0.2,-14980.7433998078,30005.4867996157
"1004",1004,1,1901,0.8,1.1,0.5,1.2,0.3,0.8,0.1,0.6,0.3,0.3,0.3,0.2,-14978.8755169922,30001.7510339845
"1005",1005,1,1902,0.9,1.1,0.5,1.2,0.3,0.8,0.1,0.6,0.3,0.3,0.3,0.2,-14977.9485084735,29999.897016947
"1006",1006,1,1903,0.8,1.2,0.5,1.2,0.3,0.8,0.1,0.6,0.3,0.3,0.3,0.2,-14980.3628256856,30004.7256513713
"1007",1007,1,1904,0.9,1.2,0.5,1.2,0.3,0.8,0.1,0.6,0.3,0.3,0.3,0.2,-14977.858641535,29999.7172830701
"1008",1008,1,1905,0.8,1.1,0.7,1.1,0.3,0.8,0.1,0.6,0.2,0.3,0.3,0.2,-14989.6303617015,30023.260723403
"1009",1009,1,1906,0.9,1.1,0.7,1.1,0.3,0.8,0.1,0.6,0.2,0.3,0.3,0.2,-14989.3831612666,30022.7663225331
"1010",1010,1,1907,0.8,1.2,0.7,1.1,0.3,0.8,0.1,0.6,0.2,0.3,0.3,0.2,-14988.9901253997,30021.9802507994
"1011",1011,1,1908,0.9,1.2,0.7,1.1,0.3,0.8,0.1,0.6,0.2,0.3,0.3,0.2,-14987.6493994918,30019.2987989836
"1012",1012,1,1909,0.8,1.1,0.7,1.1,0.3,0.8,0.1,0.6,0.3,0.3,0.3,0.2,-14985.5094175212,30015.0188350423
"1013",1013,1,191,0.8,1.2,0.7,1.2,0.1,1,0,1,0.3,0.3,0.2,0.2,-14992.0729562617,30028.1459125235
"1014",1014,1,1910,0.9,1.1,0.7,1.1,0.3,0.8,0.1,0.6,0.3,0.3,0.3,0.2,-14984.6831652956,30013.3663305911
"1015",1015,1,1911,0.8,1.2,0.7,1.1,0.3,0.8,0.1,0.6,0.3,0.3,0.3,0.2,-14986.6629881534,30017.3259763067
"1016",1016,1,1912,0.9,1.2,0.7,1.1,0.3,0.8,0.1,0.6,0.3,0.3,0.3,0.2,-14984.8953834943,30013.7907669887
"1017",1017,1,1913,0.8,1.1,0.7,1.2,0.3,0.8,0.1,0.6,0.2,0.3,0.3,0.2,-14988.3700776674,30020.7401553349
"1018",1018,1,1914,0.9,1.1,0.7,1.2,0.3,0.8,0.1,0.6,0.2,0.3,0.3,0.2,-14988.2681696529,30020.5363393059
"1019",1019,1,1915,0.8,1.2,0.7,1.2,0.3,0.8,0.1,0.6,0.2,0.3,0.3,0.2,-14987.6070993481,30019.2141986963
"1020",1020,1,1916,0.9,1.2,0.7,1.2,0.3,0.8,0.1,0.6,0.2,0.3,0.3,0.2,-14986.4041251414,30016.8082502828
"1021",1021,1,1917,0.8,1.1,0.7,1.2,0.3,0.8,0.1,0.6,0.3,0.3,0.3,0.2,-14984.3898447902,30012.7796895804
"1022",1022,1,1918,0.9,1.1,0.7,1.2,0.3,0.8,0.1,0.6,0.3,0.3,0.3,0.2,-14983.7384553016,30011.4769106033
"1023",1023,1,1919,0.8,1.2,0.7,1.2,0.3,0.8,0.1,0.6,0.3,0.3,0.3,0.2,-14985.406414686,30014.812829372
"1024",1024,1,192,0.9,1.2,0.7,1.2,0.1,1,0,1,0.3,0.3,0.2,0.2,-14990.7896987584,30025.5793975168
"1025",1025,1,1920,0.9,1.2,0.7,1.2,0.3,0.8,0.1,0.6,0.3,0.3,0.3,0.2,-14983.7919048383,30011.5838096766
"1026",1026,1,1921,0.8,1.1,0.5,1.1,0.1,1,0.1,0.6,0.2,0.1,0.3,0.2,-14981.3780200185,30006.756040037
"1027",1027,1,1922,0.9,1.1,0.5,1.1,0.1,1,0.1,0.6,0.2,0.1,0.3,0.2,-14980.3178670849,30004.6357341697
"1028",1028,1,1923,0.8,1.2,0.5,1.1,0.1,1,0.1,0.6,0.2,0.1,0.3,0.2,-14981.4911263413,30006.9822526826
"1029",1029,1,1924,0.9,1.2,0.5,1.1,0.1,1,0.1,0.6,0.2,0.1,0.3,0.2,-14979.1717618628,30002.3435237257
"1030",1030,1,1925,0.8,1.1,0.5,1.1,0.1,1,0.1,0.6,0.3,0.1,0.3,0.2,-14976.3141614852,29996.6283229704
"1031",1031,1,1926,0.9,1.1,0.5,1.1,0.1,1,0.1,0.6,0.3,0.1,0.3,0.2,-14974.8792345546,29993.7584691092
"1032",1032,1,1927,0.8,1.2,0.5,1.1,0.1,1,0.1,0.6,0.3,0.1,0.3,0.2,-14978.526574857,30001.053149714
"1033",1033,1,1928,0.9,1.2,0.5,1.1,0.1,1,0.1,0.6,0.3,0.1,0.3,0.2,-14975.8245568727,29995.6491137454
"1034",1034,1,1929,0.8,1.1,0.5,1.2,0.1,1,0.1,0.6,0.2,0.1,0.3,0.2,-14980.3964902532,30004.7929805065
"1035",1035,1,193,0.8,1.1,0.5,1.1,0.3,1,0,1,0.2,0.1,0.2,0.2,-14987.9309417595,30019.861883519
"1036",1036,1,1930,0.9,1.1,0.5,1.2,0.1,1,0.1,0.6,0.2,0.1,0.3,0.2,-14979.3192297695,30002.638459539
"1037",1037,1,1931,0.8,1.2,0.5,1.2,0.1,1,0.1,0.6,0.2,0.1,0.3,0.2,-14980.3566233143,30004.7132466286
"1038",1038,1,1932,0.9,1.2,0.5,1.2,0.1,1,0.1,0.6,0.2,0.1,0.3,0.2,-14978.0163578016,30000.0327156032
"1039",1039,1,1933,0.8,1.1,0.5,1.2,0.1,1,0.1,0.6,0.3,0.1,0.3,0.2,-14975.5666915203,29995.1333830406
"1040",1040,1,1934,0.9,1.1,0.5,1.2,0.1,1,0.1,0.6,0.3,0.1,0.3,0.2,-14973.88745586,29991.7749117201
"1041",1041,1,1935,0.8,1.2,0.5,1.2,0.1,1,0.1,0.6,0.3,0.1,0.3,0.2,-14977.4266451416,29998.8532902833
"1042",1042,1,1936,0.9,1.2,0.5,1.2,0.1,1,0.1,0.6,0.3,0.1,0.3,0.2,-14974.693754959,29993.387509918
"1043",1043,1,1937,0.8,1.1,0.7,1.1,0.1,1,0.1,0.6,0.2,0.1,0.3,0.2,-14987.8792445248,30019.7584890497
"1044",1044,1,1938,0.9,1.1,0.7,1.1,0.1,1,0.1,0.6,0.2,0.1,0.3,0.2,-14987.4693234588,30018.9386469176
"1045",1045,1,1939,0.8,1.2,0.7,1.1,0.1,1,0.1,0.6,0.2,0.1,0.3,0.2,-14987.7320109449,30019.4640218898
"1046",1046,1,194,0.9,1.1,0.5,1.1,0.3,1,0,1,0.2,0.1,0.2,0.2,-14987.1810545453,30018.3621090907
"1047",1047,1,1940,0.9,1.2,0.7,1.1,0.1,1,0.1,0.6,0.2,0.1,0.3,0.2,-14986.0569944197,30016.1139888395
"1048",1048,1,1941,0.8,1.1,0.7,1.1,0.1,1,0.1,0.6,0.3,0.1,0.3,0.2,-14983.2095624106,30010.4191248211
"1049",1049,1,1942,0.9,1.1,0.7,1.1,0.1,1,0.1,0.6,0.3,0.1,0.3,0.2,-14982.3001003579,30008.6002007158
"1050",1050,1,1943,0.8,1.2,0.7,1.1,0.1,1,0.1,0.6,0.3,0.1,0.3,0.2,-14985.0534649516,30014.1069299033
"1051",1051,1,1944,0.9,1.2,0.7,1.1,0.1,1,0.1,0.6,0.3,0.1,0.3,0.2,-14982.8932918265,30009.7865836529
"1052",1052,1,1945,0.8,1.1,0.7,1.2,0.1,1,0.1,0.6,0.2,0.1,0.3,0.2,-14986.4144327038,30016.8288654076
"1053",1053,1,1946,0.9,1.1,0.7,1.2,0.1,1,0.1,0.6,0.2,0.1,0.3,0.2,-14986.1415583688,30016.2831167376
"1054",1054,1,1947,0.8,1.2,0.7,1.2,0.1,1,0.1,0.6,0.2,0.1,0.3,0.2,-14986.1528792127,30016.3057584254
"1055",1055,1,1948,0.9,1.2,0.7,1.2,0.1,1,0.1,0.6,0.2,0.1,0.3,0.2,-14984.6136389569,30013.2272779138
"1056",1056,1,1949,0.8,1.1,0.7,1.2,0.1,1,0.1,0.6,0.3,0.1,0.3,0.2,-14981.9170936024,30007.8341872047
"1057",1057,1,195,0.8,1.2,0.5,1.1,0.3,1,0,1,0.2,0.1,0.2,0.2,-14987.5675820878,30019.1351641756
"1058",1058,1,1950,0.9,1.1,0.7,1.2,0.1,1,0.1,0.6,0.3,0.1,0.3,0.2,-14981.1024830224,30006.2049660448
"1059",1059,1,1951,0.8,1.2,0.7,1.2,0.1,1,0.1,0.6,0.3,0.1,0.3,0.2,-14983.6153450259,30011.2306900518
"1060",1060,1,1952,0.9,1.2,0.7,1.2,0.1,1,0.1,0.6,0.3,0.1,0.3,0.2,-14981.5665234365,30007.133046873
"1061",1061,1,1953,0.8,1.1,0.5,1.1,0.1,1,0.1,0.6,0.2,0.3,0.3,0.2,-14981.942537078,30007.8850741559
"1062",1062,1,1954,0.9,1.1,0.5,1.1,0.1,1,0.1,0.6,0.2,0.3,0.3,0.2,-14980.7661679982,30005.5323359964
"1063",1063,1,1955,0.8,1.2,0.5,1.1,0.1,1,0.1,0.6,0.2,0.3,0.3,0.2,-14982.1197622235,30008.2395244471
"1064",1064,1,1956,0.9,1.2,0.5,1.1,0.1,1,0.1,0.6,0.2,0.3,0.3,0.2,-14979.7033904176,30003.4067808353
"1065",1065,1,1957,0.8,1.1,0.5,1.1,0.1,1,0.1,0.6,0.3,0.3,0.3,0.2,-14977.0020991618,29998.0041983237
"1066",1066,1,1958,0.9,1.1,0.5,1.1,0.1,1,0.1,0.6,0.3,0.3,0.3,0.2,-14975.4686759637,29994.9373519274
"1067",1067,1,1959,0.8,1.2,0.5,1.1,0.1,1,0.1,0.6,0.3,0.3,0.3,0.2,-14979.29740629,30002.59481258
"1068",1068,1,196,0.9,1.2,0.5,1.1,0.3,1,0,1,0.2,0.1,0.2,0.2,-14985.6262346834,30015.2524693669
"1069",1069,1,1960,0.9,1.2,0.5,1.1,0.1,1,0.1,0.6,0.3,0.3,0.3,0.2,-14976.4713728051,29996.9427456103
"1070",1070,1,1961,0.8,1.1,0.5,1.2,0.1,1,0.1,0.6,0.2,0.3,0.3,0.2,-14981.4076247646,30006.8152495291
"1071",1071,1,1962,0.9,1.1,0.5,1.2,0.1,1,0.1,0.6,0.2,0.3,0.3,0.2,-14980.2382784916,30004.4765569831
"1072",1072,1,1963,0.8,1.2,0.5,1.2,0.1,1,0.1,0.6,0.2,0.3,0.3,0.2,-14981.375311685,30006.75062337
"1073",1073,1,1964,0.9,1.2,0.5,1.2,0.1,1,0.1,0.6,0.2,0.3,0.3,0.2,-14979.3758027207,30002.7516054415
"1074",1074,1,1965,0.8,1.1,0.5,1.2,0.1,1,0.1,0.6,0.3,0.3,0.3,0.2,-14976.3696456566,29996.7392913132
"1075",1075,1,1966,0.9,1.1,0.5,1.2,0.1,1,0.1,0.6,0.3,0.3,0.3,0.2,-14975.3509895253,29994.7019790506
"1076",1076,1,1967,0.8,1.2,0.5,1.2,0.1,1,0.1,0.6,0.3,0.3,0.3,0.2,-14978.4555697389,30000.9111394779
"1077",1077,1,1968,0.9,1.2,0.5,1.2,0.1,1,0.1,0.6,0.3,0.3,0.3,0.2,-14976.0870418169,29996.1740836338
"1078",1078,1,1969,0.8,1.1,0.7,1.1,0.1,1,0.1,0.6,0.2,0.3,0.3,0.2,-14987.8822553653,30019.7645107306
"1079",1079,1,197,0.8,1.1,0.5,1.1,0.3,1,0,1,0.3,0.1,0.2,0.2,-14982.6336378961,30009.2672757922
"1080",1080,1,1970,0.9,1.1,0.7,1.1,0.1,1,0.1,0.6,0.2,0.3,0.3,0.2,-14987.4616315176,30018.9232630352
"1081",1081,1,1971,0.8,1.2,0.7,1.1,0.1,1,0.1,0.6,0.2,0.3,0.3,0.2,-14987.7116482423,30019.4232964845
"1082",1082,1,1972,0.9,1.2,0.7,1.1,0.1,1,0.1,0.6,0.2,0.3,0.3,0.2,-14986.0441100636,30016.0882201272
"1083",1083,1,1973,0.8,1.1,0.7,1.1,0.1,1,0.1,0.6,0.3,0.3,0.3,0.2,-14983.2558863534,30010.5117727068
"1084",1084,1,1974,0.9,1.1,0.7,1.1,0.1,1,0.1,0.6,0.3,0.3,0.3,0.2,-14982.8107447142,30009.6214894284
"1085",1085,1,1975,0.8,1.2,0.7,1.1,0.1,1,0.1,0.6,0.3,0.3,0.3,0.2,-14985.0559317364,30014.1118634729
"1086",1086,1,1976,0.9,1.2,0.7,1.1,0.1,1,0.1,0.6,0.3,0.3,0.3,0.2,-14982.8972435383,30009.7944870767
"1087",1087,1,1977,0.8,1.1,0.7,1.2,0.1,1,0.1,0.6,0.2,0.3,0.3,0.2,-14986.7212852923,30017.4425705847
"1088",1088,1,1978,0.9,1.1,0.7,1.2,0.1,1,0.1,0.6,0.2,0.3,0.3,0.2,-14986.4556455375,30016.911291075
"1089",1089,1,1979,0.8,1.2,0.7,1.2,0.1,1,0.1,0.6,0.2,0.3,0.3,0.2,-14987.2822245818,30018.5644491635
"1090",1090,1,198,0.9,1.1,0.5,1.1,0.3,1,0,1,0.3,0.1,0.2,0.2,-14981.3228666268,30006.6457332536
"1091",1091,1,1980,0.9,1.2,0.7,1.2,0.1,1,0.1,0.6,0.2,0.3,0.3,0.2,-14984.8880441679,30013.7760883358
"1092",1092,1,1981,0.8,1.1,0.7,1.2,0.1,1,0.1,0.6,0.3,0.3,0.3,0.2,-14982.2492314924,30008.4984629848
"1093",1093,1,1982,0.9,1.1,0.7,1.2,0.1,1,0.1,0.6,0.3,0.3,0.3,0.2,-14981.4423111484,30006.8846222968
"1094",1094,1,1983,0.8,1.2,0.7,1.2,0.1,1,0.1,0.6,0.3,0.3,0.3,0.2,-14983.8570151011,30011.7140302022
"1095",1095,1,1984,0.9,1.2,0.7,1.2,0.1,1,0.1,0.6,0.3,0.3,0.3,0.2,-14981.8431505775,30007.686301155
"1096",1096,1,1985,0.8,1.1,0.5,1.1,0.3,1,0.1,0.6,0.2,0.1,0.3,0.2,-14977.7312341839,29999.4624683677
